Club,H/A,Timestamp,Event,Player Event,Remark Event,Player Assist,Player Out,Match ID
FC Basel 1893,Home,63',Substitution,Leon Avdullahu,Tactical,,Taulant Xhaka,4089765
Yverdon Sport FC,Away,65',Substitution,Mauro Rodrigues,Tactical,,Evans Maurin,4089765
FC Basel 1893,Home,78',Substitution,Junior Zé,Tactical,,Yusuf Demir,4089765
FC Basel 1893,Home,78',Substitution,Thierno Barry,Tactical,,Djordje Jovanovic,4089765
Yverdon Sport FC,Away,82',Substitution,Néhemie Lusuena,Tactical,,Boris Céspedes,4089765
Yverdon Sport FC,Away,82',Substitution,Haithem Loucif,Tactical,,Varol Tasar,4089765
Yverdon Sport FC,Away,87',Substitution,Samuel Oum Gouet,Tactical,,Liziero,4089765
Yverdon Sport FC,Away,87',Substitution,Mihael Klepac,Tactical,,Breston Malula,4089765
FC Basel 1893,Home,2',Yellow Card,Mohamed Dräger,Foul,,,4089765
FC Basel 1893,Home,14',Yellow Card,Finn van Breemen,Foul,,,4089765
Yverdon Sport FC,Away,24',Yellow Card,Dario Del Fabro,Time wasting,,,4089765
FC Basel 1893,Home,45',Yellow Card,Fabian Frei,Unsporting behaviour,,,4089765
Yverdon Sport FC,Away,45',Yellow Card,Varol Tasar,Unsporting behaviour,,,4089765
FC Lausanne-Sport,Home,71',Goal,Samuel Kalu,Direct free kick,,,4089766
FC Lugano,Away,75',Goal,Jonathan Sabbatini,Left-footed shot,Renato Steffen,,4089766
FC Lausanne-Sport,Home,80',Goal,Brighton Labeau,Header,Samuel Kalu,,4089766
FC Lausanne-Sport,Home,90',Goal,Dominik Schwizer,Left-footed shot,Toichi Suzuki,,4089766
FC Lugano,Away,41',Substitution,Yanis Cimignani,Injury,,Mattia Bottani,4089766
FC Lugano,Away,54',Substitution,Roman Macek,Tactical,,Boris Babic,4089766
FC Lausanne-Sport,Home,57',Substitution,Brighton Labeau,Tactical,,Kaly Sène,4089766
FC Lausanne-Sport,Home,57',Substitution,Toichi Suzuki,Tactical,,Fousseni Diabaté,4089766
FC Lausanne-Sport,Home,81',Substitution,Stjepan Kukuruzovic,Tactical,,Alvyn Sanches,4089766
FC Lausanne-Sport,Home,81',Substitution,Berkay Dabanli,Tactical,,Morgan Poaty,4089766
FC Lugano,Away,83',Substitution,Hicham Mahou,Tactical,,Mohamed Belhadj Mahmoud,4089766
FC Lugano,Away,83',Substitution,Lukas Mai,Tactical,,Uran Bislimi,4089766
FC Lugano,Away,83',Substitution,Allan Arigoni,Tactical,,Jhon Espinoza,4089766
FC Lausanne-Sport,Home,90',Substitution,Dominik Schwizer,Tactical,,Samuel Kalu,4089766
FC Lugano,Away,26',Yellow Card,Kreshnik Hajrizi,Unsporting behaviour,,,4089766
FC Lausanne-Sport,Home,27',Yellow Card,Alvyn Sanches,Foul,,,4089766
FC Lausanne-Sport,Home,32',Yellow Card,Kaly Sène,Dissent,,,4089766
FC Lugano,Away,44',Yellow Card,Martim Marques,Foul,,,4089766
FC Lugano,Away,70',Yellow-Red Card,Martim Marques,Foul,,,4089766
FC Lugano,Away,79',Yellow Card,Roman Macek,Foul,,,4089766
FC Luzern,Home,26',Goal,Teddy Okou,Left-footed shot,Pius Dorn,,4089767
FC Luzern,Home,48',Goal,Ardon Jashari,Left-footed shot,Pius Dorn,,4089767
Grasshopper Club Zurich,Away,56',Substitution,Ayumu Seko,Tactical,,Awer Mabil,4089767
FC Luzern,Home,59',Substitution,Lars Villiger,Tactical,,Sofyan Chader,4089767
FC Luzern,Home,69',Substitution,Kevin Spadanuda,Tactical,,Teddy Okou,4089767
Grasshopper Club Zurich,Away,73',Substitution,Bradley Fink,Tactical,,Dorian Babunski,4089767
Grasshopper Club Zurich,Away,73',Substitution,Dion Kacuri,Tactical,,Amir Abrashi,4089767
Grasshopper Club Zurich,Away,82',Substitution,Elmin Rastoder,Tactical,,Pascal Schürpf,4089767
Grasshopper Club Zurich,Away,82',Substitution,Filipe de Carvalho,Tactical,,Giotto Morandi,4089767
FC Luzern,Home,90',Substitution,Dario Ulrich,Injury,,Kevin Spadanuda,4089767
FC Luzern,Home,90',Substitution,Jakub Kadák,Tactical,,Max Meyer,4089767
FC Luzern,Home,32',Yellow Card,Denis Simani,Foul,,,4089767
Grasshopper Club Zurich,Away,37',Yellow Card,Kristers Tobers,Foul,,,4089767
Grasshopper Club Zurich,Away,45',Yellow Card,Awer Mabil,Foul,,,4089767
FC Luzern,Home,45',Yellow Card,Severin Ottiger,Foul,,,4089767
FC St. Gallen 1879,Away,17',Goal,Chadrac Akolo,Right-footed shot,,,4089768
FC Stade-Lausanne-Ouchy,Home,35',Goal,Liridon Mulaj,Right-footed shot,Mergim Qarri,,4089768
FC Stade-Lausanne-Ouchy,Home,42',Goal,Liridon Mulaj,Right-footed shot,Alban Ajdini,,4089768
FC St. Gallen 1879,Away,48',Goal,Isaac Schmidt,Right-footed shot,Bastien Toma,,4089768
FC St. Gallen 1879,Away,54',Goal,Willem Geubbels,Penalty,,,4089768
FC St. Gallen 1879,Away,57',Goal,Lavdrim Hajrulahu,Lavdrim Hajrulahu,,,4089768
FC St. Gallen 1879,Away,85',Goal,Albin Krasniqi,Header,Bastien Toma,,4089768
FC Stade-Lausanne-Ouchy,Home,58',Substitution,Sahmkou Camara,Tactical,,Lamine Gassama,4089768
FC Stade-Lausanne-Ouchy,Home,64',Substitution,Michael Heule,Tactical,,Dylan Ouedraogo,4089768
FC Stade-Lausanne-Ouchy,Home,64',Substitution,Ismaël Gharbi,Tactical,,Nathan Garcia,4089768
FC St. Gallen 1879,Away,70',Substitution,Felix Mambimbi,Tactical,,Chadrac Akolo,4089768
FC St. Gallen 1879,Away,70',Substitution,Nikolaj Möller,Tactical,,Willem Geubbels,4089768
FC St. Gallen 1879,Away,70',Substitution,Albin Krasniqi,Tactical,,Julian Von Moos,4089768
FC Stade-Lausanne-Ouchy,Home,78',Substitution,Zachary Hadji,Tactical,,Alban Ajdini,4089768
FC Stade-Lausanne-Ouchy,Home,78',Substitution,Emmanuel Essiam,Tactical,,Romain Bayard,4089768
FC St. Gallen 1879,Away,84',Substitution,Betim Fazliji,Tactical,,Grégory Karlen,4089768
FC St. Gallen 1879,Away,86',Substitution,Richard van der Venne,Tactical,,Bastien Toma,4089768
FC Stade-Lausanne-Ouchy,Home,11',Yellow Card,Mergim Qarri,Foul,,,4089768
FC Stade-Lausanne-Ouchy,Home,12',Yellow Card,Lamine Gassama,Foul,,,4089768
FC Stade-Lausanne-Ouchy,Home,22',Yellow Card,Dylan Ouedraogo,Foul,,,4089768
FC Stade-Lausanne-Ouchy,Home,66',Yellow Card,Edmond Akichi,Dissent,,,4089768
FC St. Gallen 1879,Away,90',Yellow Card,Isaac Schmidt,Foul,,,4089768
FC Stade-Lausanne-Ouchy,Home,90',Direct Red Card,Zachary Hadji,Serious foul,,,4089768
FC Winterthur,Home,4',Goal,Samuel Ballet,Left-footed shot,,,4089769
BSC Young Boys,Away,6',Goal,Joël Monteiro,Right-footed shot,Meschack Elia,,4089769
BSC Young Boys,Away,43',Goal,Filip Ugrinic,Left-footed shot,Darian Males,,4089769
BSC Young Boys,Away,71',Goal,Loris Benito,Header,Ulisses Garcia,,4089769
BSC Young Boys,Away,83',Goal,Meschack Elia,Counter attack goal,Mohamed Camara,,4089769
BSC Young Boys,Away,46',Substitution,Ebrima Colley,Tactical,,Joël Monteiro,4089769
BSC Young Boys,Away,61',Substitution,Cheikh Niasse,Tactical,,Darian Males,4089769
FC Winterthur,Home,67',Substitution,Aldin Turkes,Tactical,,Nishan Burkart,4089769
FC Winterthur,Home,67',Substitution,Souleymane Diaby,Tactical,,Tobias Schättin,4089769
FC Winterthur,Home,80',Substitution,Roman Buess,Tactical,,Yannick Schmid,4089769
FC Winterthur,Home,80',Substitution,Samir Ramizi,Tactical,,Matteo Di Giusto,4089769
FC Winterthur,Home,80',Substitution,Randy Schneider,Tactical,,Luca Zuffi,4089769
BSC Young Boys,Away,80',Substitution,Saidy Janko,Tactical,,Lewin Blum,4089769
BSC Young Boys,Away,80',Substitution,Cedric Itten,Tactical,,Jean-Pierre Nsame,4089769
BSC Young Boys,Away,90',Substitution,Noah Persson,Injury,,Meschack Elia,4089769
BSC Young Boys,Away,15',Yellow Card,Filip Ugrinic,Diving,,,4089769
BSC Young Boys,Away,22',Yellow Card,Loris Benito,Foul,,,4089769
BSC Young Boys,Away,24',Yellow Card,Mohamed Camara,Foul,,,4089769
FC Winterthur,Home,51',Yellow Card,Samuel Ballet,Unsporting behaviour,,,4089769
BSC Young Boys,Away,51',Yellow Card,Darian Males,Unsporting behaviour,,,4089769
BSC Young Boys,Away,59',Direct Red Card,Sandro Lauper,Serious foul,,,4089769
FC Winterthur,Home,69',Yellow Card,Alexandre Jankewitz,Foul,,,4089769
Servette FC,Away,4',Goal,Chris Bedia,Left-footed shot,Dereck Kutesa,,4089770
Servette FC,Away,62',Goal,Steve Rouiller,Right-footed shot,Timothé Cognat,,4089770
Servette FC,Away,61',Substitution,Bendegúz Bolla,Tactical,,Dereck Kutesa,4089770
FC Zürich,Home,67',Substitution,Adrián Guerrero,Tactical,,Bledian Krasniqi,4089770
FC Zürich,Home,67',Substitution,Armstrong Oko-Flex,Tactical,,Nikola Boranijasevic,4089770
Servette FC,Away,75',Substitution,Enzo Crivelli,Tactical,,Chris Bedia,4089770
Servette FC,Away,75',Substitution,Samba Diba,Tactical,,Timothé Cognat,4089770
FC Zürich,Home,76',Substitution,Ivan Santini,Tactical,,Antonio Marchesano,4089770
FC Zürich,Home,76',Substitution,Fabian Rohner,Tactical,,Jonathan Okita,4089770
Servette FC,Away,79',Substitution,Nicolas Vouilloz,Injury,,Keigo Tsunemoto,4089770
FC Zürich,Home,86',Substitution,Marc Hornschuh,Tactical,,Cheick Condé,4089770
Servette FC,Away,82',Yellow Card,David Douline,Foul,,,4089770
Servette FC,Away,87',Yellow Card,Yoan Severin,Time wasting,,,4089770
Servette FC,Away,89',Direct Red Card,Miroslav Stevanovic,Serious foul,,,4089770
Servette FC,Away,90',Yellow Card,Chris Bedia,Dissent,,,4089770
FC Zürich,Home,90',Yellow Card,Lindrit Kamberi,Foul,,,4089770
FC Stade-Lausanne-Ouchy,Away,3',Goal,Giovani Bamba,Right-footed shot,,,4089771
Grasshopper Club Zurich,Home,26',Goal,Francis Momoh,Right-footed shot,Filipe de Carvalho,,4089771
Grasshopper Club Zurich,Home,28',Goal,Francis Momoh,Header,Florian Hoxha,,4089771
Grasshopper Club Zurich,Home,36',Goal,Awer Mabil,Counter attack goal,Bradley Fink,,4089771
Grasshopper Club Zurich,Home,44',Goal,Tsiy Ndenge,Left-footed shot,,,4089771
Grasshopper Club Zurich,Home,51',Goal,Francis Momoh,Header,Awer Mabil,,4089771
FC Stade-Lausanne-Ouchy,Away,75',Goal,Liridon Mulaj,Right-footed shot,Elies Mahmoud,,4089771
Grasshopper Club Zurich,Home,19',Substitution,Filipe de Carvalho,Injury,,Pascal Schürpf,4089771
FC Stade-Lausanne-Ouchy,Away,62',Substitution,Nathan Garcia,Tactical,,Florian Danho,4089771
FC Stade-Lausanne-Ouchy,Away,63',Substitution,Emmanuel Essiam,Tactical,,Ismaël Gharbi,4089771
FC Stade-Lausanne-Ouchy,Away,63',Substitution,Sahmkou Camara,Tactical,,Lavdrim Hajrulahu,4089771
Grasshopper Club Zurich,Home,68',Substitution,Dorian Babunski,Tactical,,Bradley Fink,4089771
Grasshopper Club Zurich,Home,68',Substitution,Elmin Rastoder,Tactical,,Francis Momoh,4089771
FC Stade-Lausanne-Ouchy,Away,72',Substitution,Mischa Eberhard,Tactical,,Giovani Bamba,4089771
FC Stade-Lausanne-Ouchy,Away,76',Substitution,Dylan Ouedraogo,Tactical,,Romain Bayard,4089771
Grasshopper Club Zurich,Home,83',Substitution,Giotto Morandi,Tactical,,Awer Mabil,4089771
Grasshopper Club Zurich,Home,83',Substitution,Théo Ndicka Matam,Tactical,,Florian Hoxha,4089771
Grasshopper Club Zurich,Home,11',Yellow Card,Amir Abrashi,Foul,,,4089771
FC Stade-Lausanne-Ouchy,Away,31',Yellow Card,Giovani Bamba,Foul,,,4089771
FC Stade-Lausanne-Ouchy,Away,59',Yellow Card,Elies Mahmoud,Foul,,,4089771
Grasshopper Club Zurich,Home,62',Yellow Card,Tsiy Ndenge,Foul,,,4089771
Grasshopper Club Zurich,Home,87',Yellow Card,Filipe de Carvalho,Foul,,,4089771
FC Zürich,Away,14',Goal,Jonathan Okita,Right-footed shot,Adrián Guerrero,,4089772
FC Zürich,Away,33',Goal,Lindrit Kamberi,Header,,,4089772
FC Zürich,Away,88',Goal,Antonio Marchesano,Right-footed shot,Daniel Afriyie,,4089772
FC Lugano,Home,46',Substitution,Renato Steffen,Tactical,,Jhon Espinoza,4089772
FC Lugano,Home,46',Substitution,Hicham Mahou,Tactical,,Uran Bislimi,4089772
FC Lugano,Home,46',Substitution,Ignacio Aliseda,Tactical,,Boris Babic,4089772
FC Lugano,Home,46',Substitution,Mohamed Belhadj Mahmoud,Tactical,,Jonathan Sabbatini,4089772
FC Zürich,Away,50',Substitution,Silvan Wallner,Tactical,,Fabio Daprelà,4089772
FC Lugano,Home,75',Substitution,Johan Nkama,Tactical,,Ayman El Wafi,4089772
FC Zürich,Away,84',Substitution,Antonio Marchesano,Tactical,,Jonathan Okita,4089772
FC Zürich,Away,90',Substitution,Marc Hornschuh,Tactical,,Ifeanyi Mathew,4089772
FC Zürich,Away,90',Substitution,Ivan Santini,Tactical,,Daniel Afriyie,4089772
FC Zürich,Away,90',Substitution,Bledian Krasniqi,Tactical,,Rodrigo Conceição,4089772
FC Basel 1893,Away,21',Goal,Taulant Xhaka,Right-footed shot,Anton Kade,,4089773
Servette FC,Home,45',Goal,Jérémy Guillemenot,Left-footed shot,Timothé Cognat,,4089773
Servette FC,Home,60',Goal,Enzo Crivelli,Right-footed shot,Bradley Mazikou,,4089773
Servette FC,Home,81',Goal,Timothé Cognat,Right-footed shot,Bradley Mazikou,,4089773
Servette FC,Home,90',Goal,Jérémy Guillemenot,Right-footed shot,Anthony Baron,,4089773
FC Basel 1893,Away,46',Substitution,Junior Zé,Tactical,,Djordje Jovanovic,4089773
FC Basel 1893,Away,46',Substitution,Thierno Barry,Tactical,,Anton Kade,4089773
FC Basel 1893,Away,58',Substitution,Maurice Malone,Tactical,,Yusuf Demir,4089773
Servette FC,Home,69',Substitution,Gaël Ondoua,Tactical,,Samba Diba,4089773
Servette FC,Home,69',Substitution,Anthony Baron,Tactical,,Bendegúz Bolla,4089773
FC Basel 1893,Away,76',Substitution,Michael Lang,Tactical,,Mohamed Dräger,4089773
Servette FC,Home,80',Substitution,Nicolas Vouilloz,Tactical,,Enzo Crivelli,4089773
FC Basel 1893,Away,85',Substitution,Juan Carlos Gauto,Tactical,,Taulant Xhaka,4089773
Servette FC,Home,90',Substitution,Théo Magnin,Tactical,,Dereck Kutesa,4089773
FC Basel 1893,Away,18',Direct Red Card,Gabriel Sigua,Serious foul,,,4089773
Servette FC,Home,65',Yellow Card,Samba Diba,Foul,,,4089773
FC Winterthur,Away,13',Goal,Remo Arnold,Left-footed shot,Without assist,,4089774
FC St. Gallen 1879,Home,20',Goal,Chadrac Akolo,Right-footed shot,Willem Geubbels,,4089774
FC St. Gallen 1879,Home,22',Goal,Chadrac Akolo,Right-footed shot,Without assist,,4089774
FC St. Gallen 1879,Home,29',Goal,Julian Von Moos,Left-footed shot,Willem Geubbels,,4089774
FC St. Gallen 1879,Home,46',Goal,Chadrac Akolo,Left-footed shot,Without assist,,4089774
FC Winterthur,Away,51',Goal,Sayfallah Ltaief,Right-footed shot,Aldin Turkes,,4089774
FC Winterthur,Away,31',Substitution,Loïc Lüthi,Tactical,,Yannick Schmid,4089774
FC St. Gallen 1879,Home,46',Substitution,Chima Okoroji,Tactical,,Isaac Schmidt,4089774
FC St. Gallen 1879,Home,62',Substitution,Betim Fazliji,Tactical,,Bastien Toma,4089774
FC St. Gallen 1879,Home,62',Substitution,Albin Krasniqi,Tactical,,Chadrac Akolo,4089774
FC Winterthur,Away,67',Substitution,Nishan Burkart,Tactical,,Souleymane Diaby,4089774
FC Winterthur,Away,67',Substitution,Adrian Gantenbein,Tactical,,Samuel Ballet,4089774
FC Winterthur,Away,67',Substitution,Randy Schneider,Tactical,,Matteo Di Giusto,4089774
FC St. Gallen 1879,Home,75',Substitution,Nikolaj Möller,Tactical,,Willem Geubbels,4089774
FC Winterthur,Away,82',Substitution,Roman Buess,Injury,,Basil Stillhart,4089774
FC St. Gallen 1879,Home,83',Substitution,Mihailo Stevanovic,Tactical,,Julian Von Moos,4089774
FC Winterthur,Away,35',Yellow Card,Aldin Turkes,Foul,,,4089774
FC St. Gallen 1879,Home,41',Yellow Card,Mattia Zanotti,Foul,,,4089774
FC St. Gallen 1879,Home,45',Yellow Card,Isaac Schmidt,Diving,,,4089774
FC St. Gallen 1879,Home,49',Yellow Card,Jozo Stanic,Foul,,,4089774
FC St. Gallen 1879,Home,68',Yellow Card,Grégory Karlen,Foul,,,4089774
FC St. Gallen 1879,Home,70',Yellow Card,Lawrence Ati Zigi,Foul,,,4089774
FC St. Gallen 1879,Home,86',Yellow Card,Jordi Quintillà,Foul,,,4089774
FC St. Gallen 1879,Home,90',Yellow Card,Betim Fazliji,Time wasting,,,4089774
BSC Young Boys,Home,6',Goal,Meschack Elia,Direct free kick,,,4089775
BSC Young Boys,Home,13',Goal,Darian Males,Left-footed shot,Cheikh Niasse,,4089775
FC Luzern,Away,30',Goal,Max Meyer,Penalty,,,4089775
BSC Young Boys,Home,45',Goal,Meschack Elia,Right-footed shot,Ebrima Colley,,4089775
BSC Young Boys,Home,67',Goal,Silvere Ganvoula,Penalty,,,4089775
BSC Young Boys,Home,73',Goal,Ebrima Colley,Header,,,4089775
BSC Young Boys,Home,74',Goal,Jean-Pierre Nsame,Right-footed shot,Silvere Ganvoula,,4089775
BSC Young Boys,Home,64',Substitution,Jean-Pierre Nsame,Tactical,,Cedric Itten,4089775
BSC Young Boys,Home,64',Substitution,Silvere Ganvoula,Tactical,,Joël Monteiro,4089775
BSC Young Boys,Home,76',Substitution,Fabian Lustenberger,Tactical,,Darian Males,4089775
BSC Young Boys,Home,76',Substitution,Miguel Chaiwa,Tactical,,Cheikh Niasse,4089775
FC Luzern,Away,77',Substitution,Thibault Klidjé,Tactical,,Teddy Okou,4089775
FC Luzern,Away,77',Substitution,Lars Villiger,Tactical,,Sofyan Chader,4089775
BSC Young Boys,Home,80',Substitution,Noah Persson,Tactical,,Meschack Elia,4089775
FC Luzern,Away,83',Substitution,Nicolas Haas,Tactical,,Pius Dorn,4089775
FC Luzern,Away,83',Substitution,Jakub Kadák,Tactical,,Max Meyer,4089775
FC Luzern,Away,56',Yellow Card,Ardon Jashari,Foul,,,4089775
FC Luzern,Away,65',Yellow Card,Luca Jaquez,Foul,,,4089775
Yverdon Sport FC,Home,1',Goal,Varol Tasar,Right-footed shot,Without assist,,4089776
FC Lausanne-Sport,Away,33',Goal,Kaly Sène,Right-footed shot,Fousseni Diabaté,,4089776
FC Lausanne-Sport,Away,39',Goal,Kaly Sène,Penalty,,,4089776
Yverdon Sport FC,Home,45',Goal,Kevin Carlos,Header,Haithem Loucif,,4089776
Yverdon Sport FC,Home,46',Substitution,Anthony Sauthier,Injury,,Haithem Loucif,4089776
Yverdon Sport FC,Home,66',Substitution,Dominic Corness,Tactical,,Christopher Lungoyi,4089776
FC Lausanne-Sport,Away,66',Substitution,Berkay Dabanli,Injury,,Noë Dussenne,4089776
Yverdon Sport FC,Home,76',Substitution,Niklas Gunnarsson,Tactical,,Samuel Oum Gouet,4089776
Yverdon Sport FC,Home,77',Substitution,Evans Maurin,Injury,,Varol Tasar,4089776
FC Lausanne-Sport,Away,89',Substitution,Brighton Labeau,Tactical,,Kaly Sène,4089776
FC Lausanne-Sport,Away,89',Substitution,Dominik Schwizer,Tactical,,Fousseni Diabaté,4089776
Yverdon Sport FC,Home,17',Yellow Card,Haithem Loucif,Foul,,,4089776
Yverdon Sport FC,Home,23',Yellow Card,Samuel Oum Gouet,Foul,,,4089776
FC Lausanne-Sport,Away,24',Yellow Card,Olivier Custodio,Foul,,,4089776
FC Lausanne-Sport,Away,45',Yellow Card,Noë Dussenne,Unsporting behaviour,,,4089776
FC Lausanne-Sport,Away,77',Yellow Card,Jamie Roche,Foul,,,4089776
Yverdon Sport FC,Home,90',Yellow Card,Niklas Gunnarsson,Foul,,,4089776
FC Basel 1893,Home,11',Goal,Anton Kade,Right-footed shot,Dominik Schmid,,4089777
FC Basel 1893,Home,70',Goal,Finn van Breemen,Header,Dominik Schmid,,4089777
FC St. Gallen 1879,Away,16',Substitution,Chima Okoroji,Injury,,Patrick Sutter,4089777
FC St. Gallen 1879,Away,46',Substitution,Lukas Görtler,Tactical,,Grégory Karlen,4089777
FC Basel 1893,Home,57',Substitution,Djordje Jovanovic,Injury,,Jonathan Dubasin,4089777
FC Basel 1893,Home,68',Substitution,Leon Avdullahu,Tactical,,Thierno Barry,4089777
FC Basel 1893,Home,68',Substitution,Junior Zé,Tactical,,Juan Carlos Gauto,4089777
FC St. Gallen 1879,Away,74',Substitution,Nikolaj Möller,Tactical,,Chadrac Akolo,4089777
FC St. Gallen 1879,Away,74',Substitution,Albin Krasniqi,Tactical,,Willem Geubbels,4089777
FC Basel 1893,Home,77',Substitution,Kevin Rüegg,Tactical,,Mohamed Dräger,4089777
FC St. Gallen 1879,Away,81',Substitution,Fabian Schubert,Tactical,,Bastien Toma,4089777
FC Basel 1893,Home,13',Yellow Card,Anton Kade,Foul,,,4089777
FC Basel 1893,Home,38',Yellow Card,Taulant Xhaka,Foul,,,4089777
FC St. Gallen 1879,Away,43',Yellow Card,Isaac Schmidt,Foul,,,4089777
FC St. Gallen 1879,Away,81',Yellow Card,Lukas Görtler,Foul,,,4089777
FC St. Gallen 1879,Away,90',Yellow Card,Albert Vallci,Foul,,,4089777
FC Lausanne-Sport,Home,66',Goal,Brighton Labeau,Right-footed shot,Olivier Custodio,,4089778
FC Stade-Lausanne-Ouchy,Away,11',Substitution,Michael Heule,Injury,,Linus Obexer,4089778
FC Lausanne-Sport,Home,58',Substitution,Brighton Labeau,Tactical,,Rares Ilie,4089778
FC Stade-Lausanne-Ouchy,Away,58',Substitution,Liridon Mulaj,Tactical,,Ismaël Gharbi,4089778
FC Stade-Lausanne-Ouchy,Away,58',Substitution,Alban Ajdini,Tactical,,Florian Danho,4089778
FC Stade-Lausanne-Ouchy,Away,76',Substitution,Mohamed Abdallah,Tactical,,Lamine Gassama,4089778
FC Stade-Lausanne-Ouchy,Away,76',Substitution,Elies Mahmoud,Tactical,,Giovani Bamba,4089778
FC Lausanne-Sport,Home,80',Substitution,Raoul Giger,Tactical,,Olivier Custodio,4089778
FC Lausanne-Sport,Home,80',Substitution,Toichi Suzuki,Tactical,,Fousseni Diabaté,4089778
FC Lausanne-Sport,Home,89',Substitution,Stjepan Kukuruzovic,Tactical,,Kaly Sène,4089778
FC Lausanne-Sport,Home,89',Substitution,Dominik Schwizer,Tactical,,Samuel Kalu,4089778
FC Lausanne-Sport,Home,54',Yellow Card,Jamie Roche,Foul,,,4089778
FC Lausanne-Sport,Home,70',Yellow Card,Brighton Labeau,Foul,,,4089778
FC Stade-Lausanne-Ouchy,Away,76',Yellow Card,Liridon Mulaj,Dissent,,,4089778
FC Stade-Lausanne-Ouchy,Away,81',Yellow Card,Lavdrim Hajrulahu,Foul,,,4089778
FC Luzern,Home,6',Goal,Sofyan Chader,Right-footed shot,Martin Frydek,,4089779
FC Winterthur,Away,66',Goal,Tobias Schättin,Left-footed shot,Sayfallah Ltaief,,4089779
FC Luzern,Home,85',Goal,Denis Simani,Tap-in,,,4089779
FC Luzern,Home,90',Goal,Asumah Abubakar,Right-footed shot,Martin Frydek,,4089779
FC Winterthur,Away,46',Substitution,Randy Schneider,Tactical,,Samuel Ballet,4089779
FC Winterthur,Away,50',Substitution,Nishan Burkart,Tactical,,Thibault Corbaz,4089779
FC Luzern,Home,51',Substitution,Nicolas Haas,Injury,,Ardon Jashari,4089779
FC Luzern,Home,71',Substitution,Dario Ulrich,Tactical,,Sofyan Chader,4089779
FC Luzern,Home,81',Substitution,Asumah Abubakar,Tactical,,Lars Villiger,4089779
FC Luzern,Home,81',Substitution,Jakub Kadák,Tactical,,Max Meyer,4089779
FC Winterthur,Away,84',Substitution,Samir Ramizi,Tactical,,Sayfallah Ltaief,4089779
FC Winterthur,Away,89',Substitution,Roman Buess,Tactical,,Tobias Schättin,4089779
FC Luzern,Home,13',Yellow Card,Martin Frydek,Foul,,,4089779
FC Winterthur,Away,74',Yellow Card,Remo Arnold,Foul,,,4089779
FC Winterthur,Away,76',Yellow Card,Basil Stillhart,Dissent,,,4089779
FC Luzern,Home,87',Yellow Card,Dario Ulrich,Foul,,,4089779
FC Winterthur,Away,90',Yellow Card,Randy Schneider,Foul,,,4089779
FC Winterthur,Away,90',Yellow Card,Samir Ramizi,Foul,,,4089779
FC Luzern,Home,90',Yellow Card,Nicolas Haas,Foul,,,4089779
Servette FC,Home,16',Goal,Jérémy Guillemenot,Left-footed shot,Chris Bedia,,4089780
Servette FC,Home,75',Goal,Timothé Cognat,Right-footed shot,Dereck Kutesa,,4089780
Grasshopper Club Zurich,Away,37',Substitution,Ayumu Seko,Injury,,Joshua Laws,4089780
Servette FC,Home,45',Substitution,Jérémy Frick,Injury,,Joël Mall,4089780
Grasshopper Club Zurich,Away,46',Substitution,Giotto Morandi,Tactical,,Bradley Fink,4089780
Grasshopper Club Zurich,Away,63',Substitution,Dorian Babunski,Tactical,,Francis Momoh,4089780
Grasshopper Club Zurich,Away,76',Substitution,Filipe de Carvalho,Tactical,,Theo Corbeanu,4089780
Grasshopper Club Zurich,Away,76',Substitution,Liam Bollati,Tactical,,Maksim Paskotsi,4089780
Servette FC,Home,77',Substitution,Nicolas Vouilloz,Tactical,,Anthony Baron,4089780
Servette FC,Home,90',Substitution,Théo Magnin,Tactical,,Jérémy Guillemenot,4089780
Servette FC,Home,90',Substitution,Hussayn Touati,Tactical,,Dereck Kutesa,4089780
Grasshopper Club Zurich,Away,22',Yellow Card,Joshua Laws,Foul,,,4089780
Grasshopper Club Zurich,Away,67',Yellow Card,Maksim Paskotsi,Foul,,,4089780
FC Lugano,Away,57',Goal,Albian Hajdari,Left-footed shot,Uran Bislimi,,4089781
FC Lugano,Away,59',Goal,Zan Celar,Left-footed shot,Uran Bislimi,,4089781
FC Lugano,Away,62',Goal,Zan Celar,Header,,,4089781
FC Lugano,Away,74',Goal,Kreshnik Hajrizi,Header,Renato Steffen,,4089781
FC Lugano,Away,90',Goal,Boris Babic,Right-footed shot,,,4089781
Yverdon Sport FC,Home,63',Substitution,Ricardo Alves,Tactical,,Haithem Loucif,4089781
Yverdon Sport FC,Home,63',Substitution,Dominic Corness,Tactical,,Breston Malula,4089781
FC Lugano,Away,67',Substitution,Mohamed Belhadj Mahmoud,Injury,,Uran Bislimi,4089781
Yverdon Sport FC,Home,71',Substitution,Mihael Klepac,Tactical,,Niklas Gunnarsson,4089781
Yverdon Sport FC,Home,71',Substitution,Mauro Rodrigues,Tactical,,Varol Tasar,4089781
FC Lugano,Away,77',Substitution,Boris Babic,Tactical,,Zan Celar,4089781
FC Lugano,Away,77',Substitution,Yanis Cimignani,Tactical,,Hicham Mahou,4089781
FC Lugano,Away,77',Substitution,Ayman El Wafi,Tactical,,Albian Hajdari,4089781
FC Lugano,Away,82',Substitution,Jhon Espinoza,Tactical,,Renato Steffen,4089781
FC Lugano,Away,22',Yellow Card,Kreshnik Hajrizi,Foul,,,4089781
